BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
1384,0,8.08493150684932,A,25,2_10,0.73,2,32.5,75,1246,609,1.53150684931507,5.01369863013699,1246,507
1384,0,10.8931506849315,A,25,6_23,0.5,1,32.5,92,1246,609,1.53150684931507,5.01369863013699,1246,507
1384,0,9.48493150684932,A,25,2_11,0.61,2,32.5,85,1246,609,1.53150684931507,5.01369863013699,1246,507
1384,0,0.0246575342465753,CH,25,6_29,0.89,1,23,25,1246,609,1.53150684931507,5.01369863013699,1246,507
1359,1,0.0410958904109589,CH,25,6_10,0.81,1,26.1,25,444,1166,5.58904109589041,1.67671232876712,444,1166
1415,0,9.3972602739726,A,25,4_35,0.69,2,28.1,85,441,1165,5.98904109589041,2.07123287671233,441,1165
1415,0,10.3890410958904,A,25,7_38,1.07,1,28.1,90,441,1165,5.98904109589041,2.07123287671233,441,1165
1415,0,3.91506849315068,A,25,4_2,1.19,2,28.1,41,441,1165,5.98904109589041,2.07123287671233,441,1165
1415,0,0.0986301369863014,FL,25,5_6,1.14,2,28,25,441,1165,5.98904109589041,2.07123287671233,441,1165
1397,0,0.0273972602739726,CH,25,6_13,1.24,1,82,25,1347,494,1.06027397260274,8.10958904109589,1347,494
1385,0,0.0493150684931507,CH,25,6_10,0.67,1,33,25,604,216,5.0027397260274,9.95890410958904,604,921
1385,0,2.00547945205479,A,25,6_31,1.02,1,30.2,39,604,216,5.0027397260274,9.95890410958904,604,921
1388,0,0.0301369863013699,CH,25,5_4,0.87,2,34,25,1386,1274,0.915068493150685,1.4986301369863,511,1274
1387,0,0.0328767123287671,CH,25,7_36,0.95,1,11,25,308,1274,7.95342465753425,1.51232876712329,308,216
1407,1,0.0246575342465753,CH,25,7_37,1.36,1,1.1,25,1026,1032,2.47671232876712,2.16986301369863,1026,1032
1396,1,0.00547945205479452,CH,25,6_12,1.1,1,45,25,NA,NA,NA,NA,469,607
1396,1,4.05479452054795,A,25,6_20,0.75,1,78,41,NA,NA,NA,NA,469,607
1396,1,4.84931506849315,A,25,4_10,1,2,78,30,NA,NA,NA,NA,469,607
1396,1,3.91232876712329,A,25,4_2,0.71,2,78,41,NA,NA,NA,NA,469,607
1396,1,0.0219178082191781,CH,25,5_5,0.58,2,80,25,NA,NA,NA,NA,469,607
1365,0,0.00547945205479452,CH,25,6_13,1.68,1,46.2,25,869,453,3.07945205479452,5.97808219178082,869,453
1361,0,9.98904109589041,A,25,6_12,0.86,1,35,87,628,1041,5.04657534246575,3.04657534246575,628,1037
1361,0,5.95068493150685,A,25,6_24,0.85,1,35,34,628,1041,5.04657534246575,3.04657534246575,628,1037
1361,0,0.00547945205479452,CH,25,6_12,1.39,1,52,25,628,1041,5.04657534246575,3.04657534246575,628,1037
1361,0,0.0273972602739726,CH,25,5_5,1.07,2,46.2,25,628,1041,5.04657534246575,3.04657534246575,628,1037
1361,0,9.05205479452055,A,25,4_35,0.96,2,35,82,628,1041,5.04657534246575,3.04657534246575,628,1037
1366,0,0.0356164383561644,CH,25,5_5,2.56,2,1,25,1158,1041,2.07397260273973,3.06027397260274,1019,1159
1364,0,0.0273972602739726,CH,25,5_5,1.31,2,45,25,1173,1159,2.05753424657534,2.06301369863014,1173,1041
1394,1,0.0465753424657534,CH,25,6_12,1.08,1,56,25,832,1041,4.13972602739726,3.01369863013699,832,523
1394,1,10.5205479452055,A,25,3_67,0.51,2,68,90,832,1041,4.13972602739726,3.01369863013699,832,523
1394,1,11.0191780821918,A,25,6_24,0.41,1,68,92,832,1041,4.13972602739726,3.01369863013699,832,523
1394,1,10.0356164383562,A,25,3_66,0.71,2,68,87,832,1041,4.13972602739726,3.01369863013699,832,523
1394,1,0.446575342465753,J,25,6_35,0.47,1,56,26,832,1041,4.13972602739726,3.01369863013699,832,523
1394,1,4.93698630136986,A,25,4_12,0.81,2,68,30,832,1041,4.13972602739726,3.01369863013699,832,523
1406,0,0.0301369863013699,CH,25,5_6,1.21,2,22,25,1403,849,0.931506849315068,4.17260273972603,1403,849
1437,0,6.60547945205479,A,25,2_7,0.72,2,59,37,1017,1018,6.1972602739726,2.96438356164384,1017,1018
1408,0,0.0383561643835616,CH,25,5_5,1.37,2,15,25,1017,1018,5.99452054794521,2.76164383561644,1017,1018
1485,1,1,A,25,1_24,0.91,2,12,28,823,562,4.12602739726027,4.94794520547945,823,562
1363,1,0.0547945205479452,CH,25,6_13,0.83,1,7,25,1049,776,2,4.0958904109589,1049,776
1400,0,0.0383561643835616,CH,25,6_10,0.79,1,85,25,1401,605,0.906849315068493,5.07671232876712,638,1185
1348,1,0.0219178082191781,CH,25,6_30,1.72,1,5,25,930,495,4.05753424657534,4.97534246575342,458,499
1569,1,3.71506849315068,A,26,2_4,0.65,2,108,41,NA,1198,NA,2.34246575342466,1043,1306
1569,1,1,A,26,1_26,0.83,2,108,29,NA,1198,NA,2.34246575342466,1043,1306
1501,0,10.0958904109589,A,26,3_75,0.72,2,22,90,826,216,4.55616438356164,10.3890410958904,826,1212
1431,0,0.0136986301369863,CH,26,6_16,0.64,1,47,26,561,467,5.45205479452055,6.4027397260274,561,467
1503,0,0.920547945205479,A,26,1_26,0.84,2,50.1,29,1186,1184,2.42191780821918,2.40821917808219,1186,1184
1503,0,8.53972602739726,A,26,2_10,1.21,2,23,82,1186,1184,2.42191780821918,2.40821917808219,1186,1184
1429,0,6.66027397260274,A,26,6_28,0.57,1,92,37,915,847,4.58630136986301,4.51780821917808,915,847
1429,0,1.56986301369863,A,26,6_15,0.99,1,92,39,915,847,4.58630136986301,4.51780821917808,915,847
1429,0,4.55068493150685,A,26,2_13,1.29,2,92,30,915,847,4.58630136986301,4.51780821917808,915,847
1429,0,0.0246575342465753,CH,26,5_6,1.3,2,92.1,26,915,847,4.58630136986301,4.51780821917808,915,847
1419,0,6.41643835616438,A,28,7_23,0.47,1,16,37,912,922,4.81369863013699,4.77808219178082,912,922
1418,0,0.0273972602739726,CH,28,6_29,0.69,1,1,27,912,922,4.81369863013699,4.77808219178082,912,922
1419,0,0.0273972602739726,CH,28,6_29,0.64,1,1,27,912,922,4.81369863013699,4.77808219178082,912,922
1419,0,4.23013698630137,A,28,6_12,0.77,1,16,30,912,922,4.81369863013699,4.77808219178082,912,922
1419,0,7.35616438356164,A,28,6_13,0.7,1,16,75,912,922,4.81369863013699,4.77808219178082,912,922
1433,1,0.0273972602739726,CH,28,6_29,0.55,1,1.1,27,NA,NA,NA,NA,927,501
1498,1,0.0410958904109589,CH,28,6_22,0.85,1,46,28,666,1028,5.97808219178082,4.03287671232877,666,1151
1502,0,0.0191780821917808,CH,28,6_28,0.9,1,33.1,28,1517,1062,0.934246575342466,3.05205479452055,1517,544
1440,1,0.0438356164383562,CH,28,5_8,0.98,2,52,28,1177,1243,2.95890410958904,2.51232876712329,1177,1395
1438,0,9.62191780821918,A,28,6_24,0.61,1,66,90,1155,1154,2.93150684931507,2.93150684931507,1155,1154
1438,0,12.0191780821918,A,28,6_27,0.78,1,66,105,1155,1154,2.93150684931507,2.93150684931507,1155,1154
1438,0,0.0219178082191781,CH,28,6_36,1.28,1,112,28,1155,1154,2.93150684931507,2.93150684931507,1155,1154
1436,0,3.07671232876712,A,28,7_46,1.27,1,97.1,41,524,865,5.91232876712329,4.93150684931507,524,634
1486,1,0.0383561643835616,CH,28,6_29,0.98,1,51.1,28,601,506,6,6.00547945205479,601,506
1511,0,3.25479452054795,A,28,4_2,1.76,2,16,41,840,597,4.81643835616438,4.97260273972603,840,597
1421,0,0.0602739726027397,FL,28,5_17,0.98,2,16,27,1345,215,1.7041095890411,10.6164383561644,1345,1164
1510,0,3.23013698630137,A,28,4_6,1.83,2,78,41,1247,1020,2.37534246575342,3.57808219178082,1247,1020
1510,0,4.02465753424658,A,28,4_10,1.17,2,78,30,1247,1020,2.37534246575342,3.57808219178082,1247,1020
1509,1,4.74246575342466,A,28,4_14,0.8,2,4,31,925,1287,4.75616438356164,1.30958904109589,925,1287
1509,1,10.2356164383562,A,28,3_67,0.96,2,4,92,925,1287,4.75616438356164,1.30958904109589,925,1287
1509,1,6.63835616438356,A,28,4_24,1.11,2,4,54,925,1287,4.75616438356164,1.30958904109589,925,1287
1537,0,0.0273972602739726,CH,28,6_30,0.75,1,24,28,825,1286,5.26301369863014,1.80547945205479,825,1286
1515,1,1.12876712328767,SA,28,1_27,0.96,2,26.1,39,444,1166,6.47397260273973,2.56164383561644,444,1166
1550,0,0.164383561643836,FL,28,5_13,0.98,2,27,29,1218,886,3.11232876712329,4.06301369863014,1218,886
1565,1,0.345205479452055,OFL,28,5_14,1.24,2,28,29,441,1167,6.92876712328767,3.01095890410959,441,1165
1544,0,0.328767123287671,OFL,28,8_1,0.79,1,1,29,441,1165,6.90958904109589,2.99178082191781,441,1165
1420,1,0.0575342465753425,FL,28,8_17,1.89,1,29,27,1347,494,1.63287671232877,8.68219178082192,1222,494
1526,1,0.0410958904109589,CH,28,6_13,0.84,1,3.1,28,504,497,6.0986301369863,6.0986301369863,504,1187
1545,1,0.328767123287671,OFL,28,5_12,1.29,2,3.1,29,1432,1187,1.08767123287671,2.63287671232877,504,1187
1525,0,0.0410958904109589,CH,28,6_36,0.63,1,3.1,28,1432,922,1.19452054794521,5.19178082191781,504,1187
1543,1,8.4027397260274,A,28,6_14,0.77,1,30.1,82,199,609,12.2986301369863,5.68767123287671,199,609
1500,1,0.336986301369863,J,28,8_13,1.05,1,30.1,28,442,609,6.72328767123288,5.8,199,609
1543,1,4.19452054794521,A,28,7_31,0.74,1,30.1,30,199,609,12.2986301369863,5.68767123287671,199,609
1543,1,6.27397260273973,A,28,2_8,1.02,2,30.1,37,199,609,12.2986301369863,5.68767123287671,199,609
1500,1,3.28767123287671,A,28,4_6,1.01,2,18,41,442,609,6.72328767123288,5.8,199,609
1555,0,0.328767123287671,OFL,28,5_14,1.17,2,30.1,29,199,609,12.627397260274,6.01643835616438,199,609
1543,1,9.83835616438356,A,28,7_30,0.57,1,30.1,90,199,609,12.2986301369863,5.68767123287671,199,609
1500,1,0.545205479452055,SA,28,8_18,0.9,1,30.1,29,442,609,6.72328767123288,5.8,199,609
1543,1,0.657534246575342,SA,28,1_25,1.18,2,30.1,29,199,609,12.2986301369863,5.68767123287671,199,609
1543,1,3.32602739726027,A,28,8_20,0.72,1,30.1,41,199,609,12.2986301369863,5.68767123287671,199,609
1504,1,0.120547945205479,FL,28,5_8,1.22,2,32,28,1404,507,1.6958904109589,5.89041095890411,454,221
1504,1,1.13150684931507,SA,28,5_15,0.85,2,-2,39,1404,507,1.6958904109589,5.89041095890411,454,221
1504,1,6.0958904109589,A,28,4_20,0.75,2,38,37,1404,507,1.6958904109589,5.89041095890411,454,221
1504,1,6.43287671232877,A,28,4_40,0.95,2,38,54,1404,507,1.6958904109589,5.89041095890411,454,221
1504,1,6.14794520547945,A,28,4_21,1.28,2,38,37,1404,507,1.6958904109589,5.89041095890411,454,221
1557,1,0.164383561643836,FL,28,5_14,1.05,2,33,29,604,921,6.18356164383562,5.3013698630137,604,921
1553,1,3.70958904109589,A,28,4_9,1.49,2,34.5,30,604,1274,6.18082191780822,2.65753424657534,604,921
1553,1,7.8958904109589,A,28,3_15,0.47,2,34.5,82,604,1274,6.18082191780822,2.65753424657534,604,921
1553,1,8.83835616438356,A,28,3_67,0.87,2,34.5,87,604,1274,6.18082191780822,2.65753424657534,604,921
1553,1,5.93972602739726,A,28,7_45,0.53,1,34.5,37,604,1274,6.18082191780822,2.65753424657534,604,921
1553,1,9.83013698630137,A,28,7_45,0.43,1,34.5,92,604,1274,6.18082191780822,2.65753424657534,604,921
1553,1,0.164383561643836,FL,28,5_13,1.28,2,33,29,604,1274,6.18082191780822,2.65753424657534,604,921
1561,0,0.164383561643836,FL,28,5_14,1.38,2,34,29,1386,216,2.07671232876712,11.1397260273973,1386,1274
1558,0,6.13424657534247,A,28,4_25,1.14,2,46.5,54,466,51,6.0958904109589,12.5287671232877,466,51
1584,0,0.657534246575342,SA,28,1_34,0.81,2,5,39,848,1370,5.08219178082192,2.32876712328767,449,1215
1439,0,0.164383561643836,FL,28,5_8,0.54,2,37,28,932,1274,4.87671232876712,2.27123287671233,308,216
1554,1,0.328767123287671,OFL,28,5_13,0.97,2,37,29,932,1274,5.0986301369863,2.49315068493151,308,216
1491,0,8.98904109589041,A,28,3_75,0.59,2,57.1,87,NA,NA,NA,NA,308,216
1491,0,6.07671232876712,A,28,6_23,0.73,1,57.1,37,NA,NA,NA,NA,308,216
1491,0,4.05753424657534,A,28,4_14,0.98,2,57.1,30,NA,NA,NA,NA,308,216
1423,0,0.0273972602739726,CH,28,6_29,0.66,1,38,27,447,1203,6.62191780821918,2.65479452054795,447,1203
1538,0,0.328767123287671,OFL,28,5_13,1.11,2,39,29,459,607,6.9013698630137,5.98904109589041,459,1290
1538,0,3.96438356164384,A,28,4_11,1.03,2,45,30,459,607,6.9013698630137,5.98904109589041,459,1290
1541,0,0.164383561643836,FL,28,5_13,1.13,2,39,29,459,1290,7.06849315068493,1.8027397260274,459,1290
1541,0,6.21643835616438,A,28,7_36,0.87,1,42,54,459,1290,7.06849315068493,1.8027397260274,459,1290
1539,1,3.7972602739726,A,28,4_11,0.94,2,45,30,459,176,7.06575342465753,10.9780821917808,459,1290
1523,1,6.46027397260274,A,28,4_42,0.89,2,41.1,54,949,557,3.82191780821918,5.84931506849315,949,557
1523,1,0.235616438356164,OFL,28,8_33,0.95,1,41,28,949,557,3.82191780821918,5.84931506849315,949,557
1523,1,7.20821917808219,A,28,4_32,1.27,2,41.1,75,949,557,3.82191780821918,5.84931506849315,949,557
1523,1,6.07945205479452,A,28,4_20,0.81,2,41.1,37,949,557,3.82191780821918,5.84931506849315,949,557
1523,1,6.12876712328767,A,28,4_39,0.92,2,41.1,37,949,557,3.82191780821918,5.84931506849315,949,557
1556,1,0.164383561643836,FL,28,8_10,1.21,1,43,29,1369,1032,2.14520547945205,3.23013698630137,1369,1032
1552,0,0.835616438356164,A,28,7_26,0.81,1,38,39,1369,1032,2.14246575342466,3.22739726027397,1369,1032
1552,0,0.164383561643836,FL,28,5_13,1.52,2,43,29,1369,1032,2.14246575342466,3.22739726027397,1369,1032
1489,1,0.0136986301369863,CH,28,5_8,1.08,2,46,28,1042,453,3.01917808219178,6.92054794520548,1042,176
1489,1,8.0958904109589,A,28,3_75,1.21,2,82.1,82,1042,453,3.01917808219178,6.92054794520548,1042,176
1540,1,0.164383561643836,FL,28,5_13,1.02,2,47,29,869,1178,4.17260273972603,3.13698630136986,869,453
1540,1,3.79452054794521,A,28,4_11,1.17,2,41,30,869,1178,4.17260273972603,3.13698630136986,869,453
1551,1,0.328767123287671,OFL,28,5_13,0.52,2,46.2,29,869,1178,4.00821917808219,2.97260273972603,869,453
1506,0,3.89041095890411,A,28,7_40,2.07,1,19,30,1200,1156,3,3.03013698630137,1200,1156
1506,0,2.96438356164384,A,28,6_31,0.83,1,19,41,1200,1156,3,3.03013698630137,1200,1156
1506,0,5.03287671232877,A,28,4_18,0.98,2,19,34,1200,1156,3,3.03013698630137,1200,1156
1495,1,3.92328767123288,A,28,6_31,0.37,1,49,30,1200,1156,3,3.03013698630137,1200,1156
1495,1,0.0438356164383562,CH,28,6_29,1.23,1,47.1,28,1200,1156,3,3.03013698630137,1200,1156
1532,0,8.90958904109589,A,28,3_75,0.36,2,3,87,596,911,6.07123287671233,5.2,596,497
1532,0,4.8027397260274,A,28,4_41,0.74,2,3,34,596,911,6.07123287671233,5.2,596,497
1532,0,7.90958904109589,A,28,7_38,0.92,1,3,82,596,911,6.07123287671233,5.2,596,497
1532,0,6.02465753424658,A,28,6_23,0.39,1,3,37,596,911,6.07123287671233,5.2,596,497
1532,0,2.92054794520548,A,28,4_39,0.66,2,3,41,596,911,6.07123287671233,5.2,596,497
1513,0,0.0164383561643836,CH,28,6_31,0.82,1,50,28,1244,467,2.23013698630137,6.95616438356164,1244,1188
1434,0,0.0438356164383562,FL,28,5_8,0.82,2,51,27,880,1047,3.67945205479452,2.66301369863014,1410,436
1493,1,0.0438356164383562,CH,28,6_28,0.6,1,20,28,835,1031,5.0986301369863,3.03835616438356,835,1031
1488,1,0.0438356164383562,CH,28,6_36,0.94,1,76,28,NA,NA,NA,NA,628,1037
1490,0,0.128767123287671,SA,28,8_7,0.77,1,52.2,28,NA,1041,NA,3.87671232876712,1227,NA
1435,1,3.17260273972603,A,28,4_39,1.33,2,52.1,41,853,865,4.92054794520548,4.89315068493151,853,865
1563,0,0.657534246575342,SA,28,1_25,1.09,2,57,29,450,634,6.61095890410959,5.67397260273973,450,629
1426,1,0.0931506849315069,FL,28,8_14,1.43,1,58,27,522,1360,5.64383561643836,1.52602739726027,522,1360
1562,0,0.202739726027397,FL,28,5_14,1.15,2,58,29,522,629,6.13150684931507,6.13150684931507,522,1360
1516,0,0.0465753424657534,CH,28,6_31,0.25,1,59,28,1437,1279,0.715068493150685,2.38082191780822,1437,1279
1512,1,6.32602739726027,A,28,6_30,0.98,1,77.1,54,951,1196,4.04383561643836,2.97808219178082,951,1196
1512,1,0.0438356164383562,CH,28,5_18,1.12,2,59.1,28,951,1196,4.04383561643836,2.97808219178082,951,1196
1512,1,1.00547945205479,SA,28,5_16,1.12,2,59.1,39,951,1196,4.04383561643836,2.97808219178082,951,1196
1508,0,3.48493150684931,A,28,4_7,1,2,54,41,168,1045,9.65205479452055,2.62739726027397,168,1045
1425,1,0.0821917808219178,FL,28,8_12,0.87,1,69,27,1403,849,1.48219178082192,4.72328767123288,1403,849
1529,1,0.0657534246575342,CH,28,4_42,0.92,2,97.1,28,1403,849,1.9013698630137,5.14246575342466,1403,849
1527,0,0.0328767123287671,CH,28,6_28,1.09,1,69,28,1403,849,1.92602739726027,5.16712328767123,1403,849
1499,1,8.05753424657534,A,28,3_67,1.35,2,6,82,670,1381,6.00547945205479,1.96712328767123,670,1381
1542,1,2.95068493150685,A,28,4_6,1.91,2,26,41,1022,1199,3.83835616438356,3.13972602739726,1022,1199
1487,0,0.0410958904109589,CH,28,5_8,1.13,2,109,28,914,1040,5.10684931506849,3.96164383561644,914,1040
1536,0,6.88767123287671,A,28,6_15,0.52,1,26.5,75,1017,1018,7.03287671232877,3.8,1017,1018
1536,0,5.88219178082192,A,28,6_13,0.91,1,26.5,37,1017,1018,7.03287671232877,3.8,1017,1018
1536,0,0.0356164383561644,CH,28,6_29,0.88,1,77,28,1017,1018,7.03287671232877,3.8,1017,1018
1566,1,0.164383561643836,FL,28,5_14,1.14,2,78,29,1160,1179,3.18356164383562,2.37808219178082,1160,1047
1496,1,0.0438356164383562,CH,28,6_28,0.69,1,22,28,1160,1047,2.9972602739726,2.95068493150685,1160,1047
1566,1,2.90958904109589,A,28,4_6,1.76,2,53.1,41,1160,1179,3.18356164383562,2.37808219178082,1160,1047
1560,0,0.164383561643836,FL,28,5_14,1.05,2,8,29,823,499,5.31506849315068,6.18904109589041,823,1268
1564,1,0.164383561643836,FL,28,5_14,1.27,2,80,29,297,634,10.6684931506849,6.16712328767123,297,1862
1424,1,0.063013698630137,FL,28,8_31,0.63,1,82,27,774,1198,4.72876712328767,2.64931506849315,774,1198
1547,0,0.246575342465753,J,28,8_26,0.25,1,87,29,1024,676,4.0958904109589,6.03287671232877,1024,676
1548,0,0.164383561643836,FL,28,8_30,0.66,1,87,29,1024,676,4.17808219178082,6.11506849315068,1024,676
1441,1,0.0301369863013699,CH,28,6_36,1.14,1,38,28,915,1412,5.08493150684932,1.00547945205479,915,1412
1441,1,0.010958904109589,CH,28,7_35,1.55,1,38,28,915,1412,5.08493150684932,1.00547945205479,915,1412
1570,1,4.81917808219178,A,28,4_41,0.79,2,112,34,627,467,5.42465753424658,7.10684931506849,663,509
1568,0,0.164383561643836,FL,28,5_14,0.75,2,88.1,29,663,1154,6.16164383561644,3.19452054794521,663,509
1559,0,4.85479452054795,A,28,4_18,1.51,2,51.2,34,458,499,7.0958904109589,6.18904109589041,458,499
1559,0,6.79452054794521,A,28,4_31,0.99,2,17,75,458,499,7.0958904109589,6.18904109589041,458,499
1559,0,7.6986301369863,A,28,3_75,0.88,2,17,77,458,499,7.0958904109589,6.18904109589041,458,499
1494,1,9.55342465753425,A,28,3_75,0.82,2,94.2,90,845,1276,5.05753424657534,2.44109589041096,845,1276
1494,1,5.44109589041096,A,28,3_92,0.56,2,94.2,35,845,1276,5.05753424657534,2.44109589041096,845,1276
1494,1,7.47397260273973,A,28,4_42,1.28,2,94.2,77,845,1276,5.05753424657534,2.44109589041096,845,1276
1494,1,3.96986301369863,A,28,8_5,0.85,1,94.2,30,845,1276,5.05753424657534,2.44109589041096,845,1276
1494,1,11.0958904109589,A,28,7_31,1.5,1,94.2,104,845,1276,5.05753424657534,2.44109589041096,845,1276
1494,1,12.0575342465753,A,28,6_27,1.24,1,94.2,105,845,1276,5.05753424657534,2.44109589041096,845,1276
1533,1,0.0356164383561644,CH,28,6_35,0.49,1,95,28,677,1028,6.05479452054795,4.11780821917808,677,1168
1528,0,0.0383561643835616,CH,28,6_28,0.9,1,69,28,1304,668,2.08767123287671,5.32054794520548,1304,668
1497,1,0.142465753424658,J,28,8_33,0.74,1,97.1,28,1304,668,1.88493150684932,5.11780821917808,1304,668
1895,0,1.89041095890411,SA,30,7_20,0.88,1,54,37,912,1348,9.24931506849315,5.09315068493151,912,1348
1895,0,3.95890410958904,A,30,6_19,1.15,1,54,82,912,1348,9.24931506849315,5.09315068493151,912,1348
1895,0,0.0273972602739726,CH,30,7_43,0.67,1,1,30,912,1348,9.24931506849315,5.09315068493151,912,1348
1895,0,4.87945205479452,A,30,6_28,0.48,1,54,87,912,1348,9.24931506849315,5.09315068493151,912,1348
1897,1,4.86027397260274,A,30,6_28,0.81,1,47.1,87,927,501,9.23013698630137,9.39452054794521,927,501
1897,1,5.86849315068493,A,30,6_23,0.44,1,47.1,92,927,501,9.23013698630137,9.39452054794521,927,501
1897,1,0.0273972602739726,CH,30,6_15,1.05,1,1.1,30,927,501,9.23013698630137,9.39452054794521,927,501
1897,1,3.35616438356164,A,30,4_34,0.94,2,47.1,77,927,501,9.23013698630137,9.39452054794521,927,501
2984,0,2.2,A,30,4_21,1.3,2,1.1,37,1589,929,3.07123287671233,8.90958904109589,1589,929
2984,0,3.12876712328767,A,30,7_28,0.89,1,1.1,75,1589,929,3.07123287671233,8.90958904109589,1589,929
2984,0,5.62191780821918,A,30,7_27,0.69,1,1.1,90,1589,929,3.07123287671233,8.90958904109589,1589,929
3487,0,2.82465753424658,A,30,7_41,0.7,1,30.1,74,1043,1412,7.80821917808219,4.87123287671233,1043,1682
3487,0,2.14246575342466,A,30,7_31,0.73,1,30.1,37,1043,1412,7.80821917808219,4.87123287671233,1043,1682
1830,0,1.3972602739726,SA,30,6_30,0.76,1,111,35,1271,1395,6.49315068493151,5.9013698630137,1272,1593
1881,1,11.0301369863014,A,30,8_28,0.85,1,49,125,1155,453,7.07397260273973,10.986301369863,1155,1570
1881,1,2.04657534246575,A,30,4_42,0.95,2,49,37,1155,453,7.07397260273973,10.986301369863,1155,1570
1881,1,3.83287671232877,A,30,3_9,1.65,2,49,82,1155,453,7.07397260273973,10.986301369863,1155,1570
1881,1,5.96712328767123,A,30,7_45,0.54,1,49,92,1155,453,7.07397260273973,10.986301369863,1155,1570
1849,0,0.0383561643835616,CH,30,6_19,0.92,1,116,30,601,506,10.0547945205479,10.0602739726027,601,506
1857,0,1.80547945205479,A,30,4_19,0.55,2,22,37,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1857,0,1.8958904109589,A,30,7_29,0.56,1,22,37,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1857,0,1.8958904109589,A,30,6_32,0.56,1,22,37,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1856,1,0.0246575342465753,CH,30,6_29,0.28,1,12,30,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1857,0,2.57808219178082,A,30,6_36,0.59,1,22,74,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1857,0,0.0246575342465753,CH,30,6_32,0.8,1,12,30,1753,1349,1.52602739726027,5.04657534246575,1753,1349
1772,0,2.46027397260274,A,30,7_27,0.64,1,15,37,NA,NA,NA,NA,1740,1729
1824,0,8.87945205479452,A,30,8_38,0.74,1,26.5,116,1419,1287,4.30684931506849,5.68493150684932,1419,1795
1824,0,0.986301369863014,SA,30,7_28,0.84,1,16,34,1419,1287,4.30684931506849,5.68493150684932,1419,1795
1824,0,7,A,30,7_34,0.55,1,26.5,104,1419,1287,4.30684931506849,5.68493150684932,1419,1795
1852,0,0.0273972602739726,CH,30,6_31,1.04,1,17,30,NA,NA,NA,NA,1247,1714
1852,0,6.89315068493151,A,30,7_34,0.69,1,20,104,NA,NA,NA,NA,1247,1714
1852,0,4.4,A,30,3_19,1.19,2,52,85,NA,NA,NA,NA,1247,1714
1852,0,2.98082191780822,A,30,3_72,0.52,2,52,75,NA,NA,NA,NA,1247,1714
1852,0,4.00821917808219,A,30,3_14,0.83,2,52,82,NA,NA,NA,NA,1247,1714
1848,1,3.92328767123288,A,30,3_77,0.44,2,20,82,1059,1666,7.03835616438356,2.02465753424658,1059,1500
1848,1,4.01369863013699,A,30,6_23,0.6,1,20,82,1059,1666,7.03835616438356,2.02465753424658,1059,1500
1848,1,0.0328767123287671,CH,30,6_15,0.46,1,18,30,1059,1666,7.03835616438356,2.02465753424658,1059,1500
1848,1,2.97260273972603,A,30,6_34,0.3,1,20,75,1059,1666,7.03835616438356,2.02465753424658,1059,1500
